@relation weather

@attribute outlook {sunny, overcast, rainy}
@attribute temperature numeric
@attribute humidity numeric
@attribute windy {TRUE, FALSE}
@attribute play {yes, no}

@data
sunny,43,48,FALSE,no
sunny,18,69,FALSE,no
rainy,29,71,TRUE,no
sunny,36,51,TRUE,no
sunny,34,49,FALSE,yes
rainy,27,26,TRUE,yes
overcast,11,33,FALSE,yes
sunny,2,21,FALSE,no
overcast,36,77,FALSE,yes
sunny,68,62,TRUE,no
sunny,78,43,TRUE,yes
sunny,14,75,TRUE,no
rainy,-3,63,TRUE,yes
rainy,36,68,TRUE,no
sunny,33,16,TRUE,no
sunny,67,19,TRUE,no
rainy,9,16,TRUE,no
sunny,-4,80,FALSE,no
overcast,72,72,TRUE,yes
sunny,8,15,TRUE,yes
sunny,74,14,FALSE,no
overcast,8,65,TRUE,no
overcast,37,45,TRUE,no
overcast,8,77,TRUE,no
rainy,80,32,TRUE,yes
rainy,52,72,FALSE,no
overcast,10,70,TRUE,no
sunny,44,71,TRUE,yes
rainy,9,56,FALSE,yes
rainy,34,78,FALSE,no
rainy,34,25,TRUE,no
overcast,49,70,TRUE,no
overcast,-4,45,FALSE,no
overcast,73,72,TRUE,no
rainy,53,54,TRUE,no
rainy,5,14,FALSE,yes
overcast,22,36,TRUE,yes
overcast,0,79,TRUE,no
overcast,70,67,TRUE,no
overcast,9,80,FALSE,yes
sunny,27,45,FALSE,yes
sunny,33,59,FALSE,no
sunny,-1,31,FALSE,yes
rainy,53,68,TRUE,no
sunny,4,21,TRUE,no
sunny,50,67,FALSE,yes
rainy,43,21,TRUE,no
overcast,33,29,TRUE,yes
rainy,18,41,TRUE,no
sunny,77,62,FALSE,no
sunny,71,33,TRUE,yes
rainy,-1,36,FALSE,no
overcast,49,25,FALSE,yes
sunny,-5,12,FALSE,no
sunny,49,17,FALSE,yes
overcast,38,68,FALSE,no
rainy,79,46,TRUE,yes
overcast,38,14,FALSE,yes
overcast,76,34,TRUE,yes
sunny,51,47,FALSE,no
overcast,72,44,TRUE,yes
overcast,65,79,FALSE,no
overcast,25,14,FALSE,no
overcast,74,63,TRUE,no
overcast,33,54,FALSE,no
sunny,17,34,TRUE,no
overcast,8,68,FALSE,no
overcast,43,28,FALSE,no
overcast,42,75,FALSE,yes
rainy,3,12,FALSE,yes
rainy,25,65,FALSE,yes
sunny,73,43,FALSE,yes
sunny,71,47,FALSE,yes
rainy,5,72,FALSE,yes
rainy,-4,26,FALSE,no
rainy,76,64,FALSE,yes
overcast,1,35,TRUE,yes
rainy,17,69,TRUE,yes
sunny,44,67,TRUE,no
sunny,65,51,FALSE,no
overcast,46,35,TRUE,no
rainy,15,53,FALSE,yes
overcast,50,17,TRUE,yes
overcast,36,21,TRUE,no
sunny,76,74,TRUE,no
overcast,49,57,FALSE,no
overcast,7,71,TRUE,yes
sunny,-4,25,TRUE,yes
rainy,14,34,FALSE,yes
overcast,9,42,FALSE,yes
overcast,42,21,TRUE,yes
rainy,66,57,TRUE,no
sunny,-4,35,TRUE,yes
overcast,31,70,TRUE,no
overcast,48,55,FALSE,no
overcast,36,64,FALSE,no
overcast,0,65,TRUE,no
overcast,13,15,TRUE,no
rainy,67,57,FALSE,yes
overcast,64,43,TRUE,yes
sunny,36,72,FALSE,yes
overcast,4,60,FALSE,no
overcast,69,16,FALSE,no
rainy,43,51,TRUE,yes
sunny,42,77,TRUE,no
sunny,27,43,TRUE,yes
rainy,76,27,FALSE,no
overcast,56,45,TRUE,yes
overcast,46,18,FALSE,yes
rainy,74,15,TRUE,yes
overcast,69,24,TRUE,yes
rainy,62,51,FALSE,yes
sunny,44,35,TRUE,no
sunny,50,19,FALSE,yes
sunny,6,45,FALSE,no
overcast,15,53,TRUE,yes
overcast,78,45,TRUE,no
overcast,66,14,TRUE,no
sunny,-2,18,TRUE,yes
sunny,42,77,FALSE,no
overcast,78,47,FALSE,yes
overcast,12,50,FALSE,no
rainy,15,43,TRUE,yes
rainy,77,64,TRUE,yes
overcast,24,53,FALSE,yes
sunny,42,31,TRUE,yes
rainy,80,39,FALSE,no
overcast,13,15,TRUE,yes
sunny,54,75,FALSE,no
rainy,2,45,FALSE,yes
sunny,46,77,FALSE,yes
sunny,24,48,FALSE,yes
sunny,24,19,TRUE,yes
overcast,-3,64,TRUE,yes
overcast,51,47,FALSE,yes
sunny,52,36,FALSE,no
rainy,47,58,FALSE,no
overcast,55,61,FALSE,no
overcast,0,48,FALSE,yes
overcast,74,37,TRUE,no
overcast,21,59,FALSE,no
overcast,62,16,TRUE,yes
rainy,72,33,TRUE,no
sunny,53,64,FALSE,yes
rainy,56,39,FALSE,no
rainy,4,58,TRUE,no
rainy,78,20,FALSE,yes
sunny,65,29,FALSE,no
overcast,-5,53,FALSE,no
rainy,29,14,TRUE,no
overcast,27,52,FALSE,yes
rainy,2,76,TRUE,no
sunny,0,67,TRUE,yes
rainy,63,45,FALSE,yes
overcast,47,55,TRUE,yes
sunny,54,32,TRUE,yes
overcast,46,31,TRUE,yes
rainy,50,78,FALSE,yes
overcast,38,12,FALSE,no
overcast,75,23,TRUE,yes
rainy,69,61,FALSE,yes
rainy,18,51,FALSE,yes
rainy,34,20,FALSE,no
sunny,43,30,TRUE,no
rainy,-1,51,FALSE,no
overcast,2,37,TRUE,no
overcast,35,79,FALSE,no
sunny,2,50,TRUE,yes
rainy,31,18,FALSE,yes
sunny,58,23,TRUE,no
sunny,-5,28,FALSE,yes
sunny,5,67,TRUE,yes
sunny,55,33,TRUE,yes
sunny,6,69,TRUE,no
overcast,67,66,FALSE,yes
overcast,68,40,TRUE,no
sunny,10,71,FALSE,no
sunny,26,68,FALSE,no
rainy,30,55,TRUE,no
rainy,10,51,TRUE,yes
sunny,11,16,FALSE,no
rainy,19,48,FALSE,yes
overcast,68,55,FALSE,no
rainy,52,72,TRUE,yes
sunny,71,70,TRUE,no
sunny,58,36,TRUE,yes
rainy,-1,17,TRUE,no
overcast,6,60,TRUE,yes
overcast,-5,30,TRUE,yes
rainy,11,50,FALSE,no
rainy,51,28,FALSE,yes
sunny,-4,38,TRUE,yes
overcast,49,53,TRUE,yes
sunny,55,59,FALSE,yes
rainy,44,55,TRUE,no
rainy,76,18,TRUE,no
rainy,3,73,TRUE,yes
rainy,0,66,TRUE,no
overcast,63,32,TRUE,no
rainy,69,25,FALSE,yes
overcast,53,55,TRUE,no
rainy,50,40,TRUE,yes
sunny,25,43,FALSE,no
rainy,11,15,FALSE,yes
rainy,55,77,TRUE,yes
overcast,57,65,FALSE,yes
rainy,70,39,FALSE,yes
rainy,26,51,TRUE,yes
rainy,47,70,FALSE,no
sunny,44,18,TRUE,no
overcast,4,31,TRUE,no
overcast,13,39,FALSE,yes
rainy,41,51,FALSE,yes
rainy,46,59,FALSE,yes
sunny,56,27,TRUE,no
rainy,57,77,TRUE,yes
sunny,5,66,TRUE,no
sunny,74,34,FALSE,yes
overcast,65,74,TRUE,no
rainy,2,61,TRUE,no
rainy,34,42,TRUE,yes
overcast,47,46,FALSE,no
rainy,33,55,TRUE,yes
rainy,-2,58,FALSE,yes
rainy,78,48,TRUE,no
overcast,64,61,FALSE,no
sunny,68,70,FALSE,yes
overcast,2,27,TRUE,no
sunny,16,29,TRUE,no
rainy,33,68,TRUE,yes
overcast,51,61,FALSE,no
sunny,10,44,TRUE,no
overcast,2,22,TRUE,yes
overcast,4,43,TRUE,no
overcast,27,22,TRUE,yes
sunny,55,62,TRUE,no
sunny,77,37,TRUE,no
overcast,19,17,TRUE,yes
rainy,0,30,TRUE,yes
rainy,61,43,TRUE,no
rainy,38,47,TRUE,yes
sunny,21,28,TRUE,yes
sunny,31,50,TRUE,no
rainy,20,62,FALSE,yes
overcast,22,34,TRUE,no
rainy,70,72,FALSE,yes
sunny,46,26,FALSE,yes
rainy,55,32,FALSE,yes
overcast,27,73,FALSE,no
overcast,21,59,FALSE,yes
sunny,15,54,TRUE,no
overcast,21,78,FALSE,no
overcast,57,63,TRUE,yes
sunny,5,57,FALSE,no
sunny,9,44,FALSE,no
overcast,56,50,TRUE,yes
rainy,36,45,TRUE,yes
sunny,1,45,FALSE,no
sunny,14,44,TRUE,yes
rainy,43,40,TRUE,no
sunny,74,37,FALSE,no
overcast,75,10,TRUE,yes
rainy,25,28,TRUE,yes
sunny,54,22,FALSE,no
overcast,79,75,TRUE,no
overcast,28,63,TRUE,no
overcast,8,55,TRUE,no
sunny,57,77,TRUE,yes
sunny,47,27,TRUE,yes
rainy,15,65,TRUE,yes
overcast,49,20,FALSE,yes
overcast,32,53,TRUE,yes
sunny,10,10,TRUE,no
overcast,70,39,TRUE,no
sunny,49,18,FALSE,no
overcast,80,13,TRUE,no
sunny,50,34,TRUE,no
sunny,25,25,TRUE,yes
sunny,61,12,FALSE,no
overcast,6,66,TRUE,yes
rainy,51,36,FALSE,yes
sunny,0,63,FALSE,no
overcast,18,29,FALSE,no
rainy,-3,24,TRUE,no
rainy,8,23,TRUE,yes
overcast,30,21,TRUE,no
overcast,30,42,FALSE,no
overcast,43,49,FALSE,no
overcast,68,61,FALSE,no
rainy,29,70,FALSE,no
sunny,2,75,TRUE,no
overcast,-3,60,TRUE,no
overcast,0,60,FALSE,yes
overcast,70,66,TRUE,no
overcast,32,37,TRUE,no
rainy,75,55,TRUE,no
rainy,16,31,TRUE,no
overcast,56,71,TRUE,yes
overcast,55,70,TRUE,no
overcast,73,53,TRUE,no
rainy,43,68,TRUE,yes
sunny,67,77,TRUE,no
rainy,42,18,TRUE,no
overcast,68,61,TRUE,no
overcast,60,15,TRUE,no
overcast,47,78,FALSE,yes
sunny,76,45,FALSE,yes
overcast,53,42,TRUE,yes
sunny,42,47,FALSE,no
rainy,21,26,TRUE,yes
overcast,22,35,TRUE,yes
sunny,26,42,FALSE,yes
overcast,36,18,FALSE,yes
overcast,18,32,TRUE,no
overcast,65,53,FALSE,no
sunny,52,16,FALSE,no
rainy,47,51,FALSE,no
sunny,35,79,TRUE,no
overcast,49,30,FALSE,yes
sunny,31,76,TRUE,yes
overcast,76,19,TRUE,yes
rainy,-1,65,FALSE,yes
rainy,24,36,FALSE,yes
overcast,65,12,FALSE,no
overcast,62,24,FALSE,no
overcast,17,29,TRUE,no
rainy,11,46,FALSE,yes
sunny,7,72,TRUE,yes
overcast,22,69,FALSE,yes
sunny,52,38,FALSE,yes
overcast,67,39,TRUE,yes
rainy,14,60,TRUE,no
sunny,57,32,FALSE,yes
sunny,12,40,FALSE,yes
rainy,-1,62,TRUE,no
rainy,10,30,TRUE,yes
rainy,80,48,FALSE,yes
rainy,21,60,FALSE,no
sunny,76,60,FALSE,no
rainy,25,11,TRUE,no
sunny,54,22,TRUE,no
sunny,54,45,FALSE,no
sunny,63,63,FALSE,no
overcast,34,39,TRUE,yes
overcast,2,57,FALSE,no
rainy,74,18,TRUE,yes
sunny,56,37,FALSE,yes
rainy,8,27,TRUE,yes
overcast,2,11,FALSE,yes
rainy,7,10,TRUE,yes
rainy,23,39,FALSE,yes
rainy,33,18,FALSE,yes
sunny,39,12,TRUE,yes
overcast,24,78,FALSE,yes
rainy,64,57,FALSE,yes
overcast,1,69,TRUE,yes
rainy,12,45,TRUE,yes
sunny,37,22,TRUE,no
sunny,38,64,TRUE,yes
overcast,75,50,FALSE,no
sunny,33,32,TRUE,yes
overcast,78,49,TRUE,no
overcast,39,52,FALSE,no
rainy,64,77,TRUE,yes
overcast,52,74,TRUE,yes
overcast,28,29,TRUE,no
rainy,58,31,TRUE,yes
sunny,33,45,FALSE,yes
rainy,53,57,TRUE,yes
overcast,2,65,FALSE,no
rainy,54,77,TRUE,yes
rainy,76,38,TRUE,yes
overcast,26,26,FALSE,no
rainy,29,41,FALSE,yes
sunny,61,42,FALSE,yes
sunny,-1,25,TRUE,no
overcast,50,61,TRUE,no
rainy,32,60,TRUE,no
overcast,13,45,TRUE,no
sunny,22,12,FALSE,yes
overcast,21,21,TRUE,no
sunny,66,27,TRUE,no
rainy,26,16,FALSE,yes
rainy,47,47,TRUE,yes
rainy,30,72,TRUE,yes
rainy,5,42,TRUE,yes
sunny,44,32,FALSE,no
rainy,68,37,TRUE,no
overcast,48,47,TRUE,no
overcast,31,15,TRUE,yes
rainy,56,22,FALSE,yes
overcast,49,42,FALSE,no
overcast,25,18,FALSE,no
sunny,55,23,FALSE,no
sunny,64,11,FALSE,no
sunny,1,30,TRUE,yes
overcast,77,20,TRUE,no
sunny,62,17,TRUE,no
overcast,62,24,TRUE,yes
rainy,25,33,FALSE,no
rainy,40,36,TRUE,no
rainy,-2,48,FALSE,yes
rainy,80,17,FALSE,no
rainy,69,79,TRUE,no
sunny,-2,12,TRUE,no
sunny,1,21,FALSE,yes
overcast,38,17,TRUE,no
sunny,23,42,FALSE,no
sunny,8,54,FALSE,yes
sunny,14,28,TRUE,no
overcast,73,15,TRUE,no
sunny,27,25,TRUE,yes
sunny,7,69,FALSE,no
rainy,19,62,FALSE,yes
sunny,-2,31,FALSE,no
overcast,40,44,FALSE,yes
overcast,42,76,TRUE,no
overcast,61,72,FALSE,no
rainy,26,43,FALSE,no
overcast,31,56,FALSE,no
rainy,39,72,TRUE,yes
sunny,14,75,TRUE,yes
sunny,8,58,TRUE,yes
overcast,33,24,TRUE,no
rainy,16,44,FALSE,no
sunny,13,17,FALSE,no
sunny,54,54,TRUE,yes
sunny,38,24,FALSE,yes
overcast,60,39,FALSE,no
overcast,55,45,TRUE,no
sunny,-2,71,FALSE,yes
sunny,55,67,FALSE,yes
rainy,38,23,FALSE,yes
sunny,7,16,FALSE,no
sunny,75,80,FALSE,yes
overcast,79,24,FALSE,yes
sunny,71,26,FALSE,no
sunny,57,31,TRUE,yes
rainy,58,69,TRUE,yes
sunny,2,11,TRUE,no
rainy,-5,15,TRUE,no
overcast,44,72,FALSE,no
rainy,21,75,TRUE,yes
overcast,26,70,TRUE,no
rainy,68,76,TRUE,no
overcast,-1,61,TRUE,no
sunny,55,10,TRUE,no
sunny,36,46,FALSE,no
overcast,1,46,FALSE,no
sunny,53,58,FALSE,yes
overcast,55,53,FALSE,no
overcast,5,57,FALSE,no
overcast,3,64,FALSE,yes
rainy,65,24,TRUE,no
sunny,78,24,TRUE,no
sunny,33,20,TRUE,yes
rainy,50,32,FALSE,yes
rainy,11,64,FALSE,yes
sunny,13,20,TRUE,yes
overcast,73,68,FALSE,no
sunny,45,48,FALSE,no
overcast,18,59,FALSE,yes
sunny,37,49,FALSE,no
sunny,77,57,FALSE,yes
rainy,61,42,TRUE,no
rainy,5,24,TRUE,no
rainy,28,54,FALSE,no
overcast,73,76,TRUE,yes
sunny,48,43,TRUE,yes
sunny,68,44,FALSE,yes
rainy,23,63,FALSE,no
overcast,49,65,FALSE,yes
sunny,43,17,TRUE,no
rainy,61,71,FALSE,no
overcast,28,43,FALSE,no
overcast,14,73,FALSE,yes
sunny,68,41,FALSE,yes
sunny,39,75,TRUE,no
rainy,63,78,TRUE,no
rainy,27,31,TRUE,yes
rainy,74,79,FALSE,yes
sunny,44,38,TRUE,no
overcast,57,37,TRUE,yes
sunny,68,66,TRUE,no
sunny,73,27,FALSE,yes
sunny,24,17,TRUE,no
overcast,79,72,TRUE,yes
overcast,37,75,TRUE,yes
overcast,75,22,FALSE,yes
overcast,68,75,FALSE,yes
sunny,45,42,TRUE,yes
overcast,65,39,FALSE,yes
rainy,7,48,FALSE,yes
sunny,35,66,FALSE,no
sunny,4,37,FALSE,no
overcast,36,67,FALSE,yes
overcast,42,58,FALSE,yes
sunny,15,67,TRUE,yes
sunny,74,70,TRUE,no
overcast,25,79,TRUE,no
sunny,51,71,TRUE,yes
sunny,52,17,FALSE,no
rainy,-1,23,TRUE,no
sunny,35,31,FALSE,yes
rainy,31,13,FALSE,yes
overcast,-2,25,FALSE,no
overcast,23,11,TRUE,no
overcast,37,33,TRUE,yes
overcast,60,64,TRUE,no
rainy,37,75,TRUE,yes
overcast,58,42,FALSE,yes
overcast,3,79,FALSE,no
sunny,10,13,FALSE,yes
rainy,75,16,FALSE,no
sunny,52,29,FALSE,yes
rainy,45,73,TRUE,no
overcast,10,76,TRUE,yes
rainy,-1,17,FALSE,yes
sunny,-1,36,FALSE,yes
overcast,61,50,TRUE,no
rainy,71,39,FALSE,no
rainy,77,35,FALSE,no
rainy,45,57,FALSE,no
sunny,78,57,TRUE,yes
sunny,40,71,FALSE,yes
sunny,77,62,FALSE,no
rainy,14,68,TRUE,no
rainy,71,45,TRUE,no
sunny,55,77,FALSE,no
rainy,45,72,FALSE,no
sunny,11,78,TRUE,no
sunny,16,54,TRUE,yes
overcast,69,54,FALSE,no
rainy,76,76,FALSE,no
sunny,4,57,FALSE,yes
sunny,33,26,FALSE,no
sunny,28,20,TRUE,yes
rainy,31,32,FALSE,yes
rainy,46,56,TRUE,yes
sunny,38,74,TRUE,no
rainy,52,18,FALSE,no
overcast,-4,41,FALSE,no
sunny,35,73,FALSE,no
overcast,45,13,FALSE,no
overcast,54,18,FALSE,no
rainy,11,66,TRUE,yes
sunny,37,48,FALSE,yes
sunny,27,67,TRUE,no
overcast,-4,76,TRUE,yes
rainy,48,58,FALSE,yes
overcast,10,34,TRUE,yes
overcast,69,25,TRUE,yes
rainy,39,39,TRUE,yes
sunny,60,68,FALSE,no
rainy,62,79,TRUE,yes
sunny,6,31,FALSE,no
sunny,74,34,FALSE,no
overcast,28,61,FALSE,yes
overcast,13,47,FALSE,yes
overcast,72,43,FALSE,no
rainy,48,35,FALSE,yes
rainy,34,54,FALSE,yes
overcast,-3,53,TRUE,no
rainy,66,71,TRUE,yes
rainy,7,47,FALSE,no
sunny,76,67,TRUE,no
rainy,55,30,FALSE,yes
overcast,19,73,FALSE,no
overcast,17,18,TRUE,yes
overcast,7,14,TRUE,yes
rainy,30,56,FALSE,no
overcast,27,22,FALSE,yes
rainy,44,25,TRUE,yes
sunny,8,76,FALSE,yes
overcast,22,18,TRUE,no
rainy,35,50,FALSE,yes
overcast,21,43,FALSE,no
rainy,65,59,FALSE,yes
overcast,33,58,FALSE,yes
sunny,17,16,TRUE,yes
sunny,75,37,FALSE,no
rainy,23,13,FALSE,no
overcast,52,73,TRUE,no
rainy,-3,33,FALSE,yes
rainy,70,29,FALSE,no
sunny,42,42,FALSE,yes
sunny,30,74,TRUE,no
rainy,-2,50,FALSE,no
sunny,49,17,FALSE,yes
rainy,31,80,FALSE,no
sunny,-2,52,TRUE,no
sunny,63,34,FALSE,yes
overcast,57,31,FALSE,yes
overcast,68,39,TRUE,yes
overcast,79,13,FALSE,no
overcast,-5,14,FALSE,yes
sunny,17,61,TRUE,no
sunny,12,14,FALSE,no
rainy,14,69,FALSE,no
rainy,16,58,TRUE,yes
sunny,49,79,TRUE,yes
overcast,7,44,TRUE,no
overcast,70,15,FALSE,no
sunny,29,58,FALSE,yes
overcast,50,64,TRUE,no
overcast,60,33,TRUE,yes
rainy,72,14,TRUE,yes
rainy,14,23,TRUE,no
overcast,57,20,FALSE,yes
sunny,8,42,TRUE,yes
overcast,3,77,FALSE,yes
rainy,78,51,FALSE,yes
overcast,39,70,FALSE,yes
sunny,24,68,TRUE,no
rainy,-2,51,TRUE,no
sunny,68,69,FALSE,no
overcast,45,37,FALSE,yes
overcast,15,60,FALSE,no
sunny,-3,76,FALSE,yes
sunny,41,72,TRUE,no
rainy,65,15,FALSE,yes
rainy,58,66,TRUE,yes
rainy,12,45,TRUE,yes
rainy,65,35,TRUE,no
rainy,41,15,FALSE,yes
sunny,36,64,FALSE,no
rainy,68,58,TRUE,yes
rainy,26,16,FALSE,yes
sunny,13,67,FALSE,no
overcast,29,65,FALSE,yes
overcast,65,69,TRUE,yes
overcast,31,46,FALSE,yes
overcast,62,53,FALSE,no
sunny,45,30,FALSE,no
rainy,60,70,TRUE,yes
overcast,75,57,FALSE,yes
sunny,62,70,TRUE,yes
sunny,77,36,TRUE,no
overcast,52,46,TRUE,no
sunny,76,75,TRUE,no
overcast,64,28,FALSE,yes
rainy,65,58,TRUE,no
sunny,1,78,TRUE,yes
overcast,75,71,FALSE,no
overcast,36,55,TRUE,yes
overcast,33,17,TRUE,no
rainy,-4,66,TRUE,no
rainy,58,72,FALSE,no
sunny,28,16,TRUE,no
sunny,36,40,FALSE,no
rainy,2,36,TRUE,no
sunny,38,70,FALSE,no
overcast,46,29,TRUE,yes
rainy,-5,68,TRUE,no
overcast,7,43,FALSE,yes
rainy,15,74,TRUE,yes
sunny,6,14,TRUE,no
rainy,18,76,FALSE,yes
rainy,57,15,FALSE,yes
rainy,34,59,FALSE,no
rainy,22,48,TRUE,yes
rainy,5,34,TRUE,yes
rainy,78,26,TRUE,no
sunny,6,17,FALSE,yes
rainy,17,16,FALSE,yes
rainy,0,74,TRUE,no
rainy,79,33,FALSE,yes
overcast,31,75,FALSE,no
sunny,55,34,TRUE,yes
overcast,-2,46,TRUE,no
rainy,33,33,TRUE,yes
sunny,28,63,FALSE,no
overcast,62,36,TRUE,yes
sunny,71,25,TRUE,no
overcast,45,71,TRUE,yes
rainy,5,62,TRUE,no
overcast,17,79,FALSE,yes
sunny,26,56,TRUE,no
sunny,45,14,TRUE,yes
rainy,34,77,TRUE,yes
rainy,3,47,FALSE,yes
overcast,41,38,FALSE,yes
sunny,51,48,TRUE,yes
overcast,-5,30,TRUE,yes
sunny,80,72,TRUE,no
sunny,15,37,TRUE,yes
rainy,46,41,FALSE,no
overcast,-5,54,FALSE,yes
overcast,32,18,TRUE,no
rainy,40,10,FALSE,yes
rainy,22,34,TRUE,yes
overcast,41,68,TRUE,no
overcast,10,76,TRUE,yes
sunny,50,49,FALSE,yes
rainy,9,31,FALSE,no
overcast,49,13,FALSE,yes
sunny,13,15,TRUE,no
sunny,42,13,FALSE,yes
sunny,51,78,TRUE,no
sunny,7,44,TRUE,no
sunny,29,62,TRUE,yes
rainy,45,43,FALSE,yes
rainy,34,75,TRUE,yes
sunny,50,47,FALSE,no
overcast,48,36,TRUE,yes
sunny,45,44,TRUE,no
overcast,9,70,TRUE,no
rainy,-4,56,FALSE,yes
rainy,64,57,FALSE,no
sunny,49,80,TRUE,yes
overcast,13,58,TRUE,yes
rainy,66,21,FALSE,yes
rainy,9,15,FALSE,no
rainy,-3,78,TRUE,yes
sunny,35,38,TRUE,yes
sunny,9,50,FALSE,no
sunny,75,56,FALSE,yes
sunny,57,19,FALSE,yes
sunny,77,17,TRUE,yes
sunny,23,42,FALSE,yes
sunny,20,23,TRUE,no
rainy,17,63,FALSE,yes
rainy,49,44,FALSE,yes
sunny,25,75,TRUE,yes
rainy,31,53,FALSE,yes
overcast,62,26,FALSE,no
overcast,15,61,TRUE,yes
overcast,11,68,FALSE,yes
overcast,44,18,FALSE,no
rainy,52,77,TRUE,no
rainy,74,45,FALSE,no
overcast,21,76,TRUE,no
rainy,14,34,FALSE,no
rainy,10,38,TRUE,no
sunny,24,17,TRUE,yes
overcast,3,60,TRUE,no
sunny,44,38,TRUE,yes
sunny,33,47,TRUE,yes
overcast,-5,34,TRUE,yes
rainy,20,30,TRUE,no
overcast,49,12,TRUE,no
rainy,-4,75,FALSE,no
overcast,72,15,TRUE,yes
overcast,17,24,FALSE,yes
rainy,40,50,TRUE,yes
sunny,14,16,TRUE,no
rainy,-2,30,TRUE,yes
rainy,32,43,TRUE,yes
rainy,-5,73,TRUE,no
rainy,35,24,FALSE,no
overcast,57,40,FALSE,yes
rainy,28,79,FALSE,yes
rainy,12,38,TRUE,yes
rainy,11,60,TRUE,no
rainy,49,22,TRUE,yes
sunny,8,64,FALSE,yes
overcast,22,29,TRUE,yes
rainy,0,64,FALSE,yes
sunny,-5,50,FALSE,no
rainy,6,38,FALSE,no
sunny,35,17,TRUE,no
overcast,13,64,FALSE,no
sunny,65,65,TRUE,yes
rainy,68,17,FALSE,yes
rainy,44,54,TRUE,no
overcast,74,40,TRUE,yes
sunny,22,73,TRUE,yes
sunny,45,53,TRUE,yes
sunny,62,29,TRUE,no
overcast,56,69,FALSE,no
overcast,29,70,TRUE,yes
rainy,54,69,FALSE,no
rainy,11,34,FALSE,yes
rainy,72,66,FALSE,yes
overcast,77,51,TRUE,no
sunny,74,73,FALSE,no
rainy,48,54,FALSE,no
rainy,5,73,TRUE,yes
overcast,40,13,FALSE,yes
sunny,27,46,TRUE,no
overcast,9,49,TRUE,no
overcast,17,56,FALSE,yes
sunny,76,42,TRUE,no
sunny,25,15,TRUE,yes
overcast,-1,56,FALSE,yes
sunny,2,68,TRUE,yes
overcast,76,55,TRUE,no
overcast,24,77,FALSE,yes
rainy,9,65,FALSE,yes
rainy,36,67,FALSE,yes
overcast,28,33,TRUE,no
rainy,39,72,FALSE,no
rainy,20,61,FALSE,no
overcast,39,41,FALSE,no
sunny,22,69,TRUE,no
rainy,4,39,FALSE,yes
overcast,19,79,FALSE,no
sunny,46,23,TRUE,yes
rainy,10,78,FALSE,no
rainy,9,13,TRUE,yes
sunny,18,20,FALSE,yes
sunny,63,48,FALSE,no
overcast,3,57,TRUE,no
overcast,17,74,FALSE,yes
rainy,74,48,TRUE,no
rainy,32,75,TRUE,no
rainy,36,72,TRUE,no
sunny,-1,43,FALSE,no
rainy,74,68,FALSE,no
rainy,7,59,TRUE,no
overcast,77,22,TRUE,no
sunny,9,22,FALSE,no
rainy,10,56,FALSE,yes
overcast,24,30,FALSE,no
sunny,37,26,TRUE,yes
sunny,80,76,FALSE,yes
overcast,75,64,FALSE,no
rainy,48,68,TRUE,yes
rainy,48,32,FALSE,yes
rainy,33,66,TRUE,yes
rainy,-5,25,TRUE,no
sunny,63,76,TRUE,yes
rainy,31,24,TRUE,yes
sunny,53,35,TRUE,yes
overcast,48,26,FALSE,no
overcast,-2,69,TRUE,no
sunny,63,14,FALSE,no
rainy,74,33,FALSE,no
overcast,40,32,FALSE,no
rainy,45,43,FALSE,yes
overcast,14,60,TRUE,no
sunny,76,45,TRUE,no
overcast,59,15,TRUE,no
overcast,-1,14,TRUE,yes
overcast,42,70,TRUE,no
overcast,2,52,TRUE,no
rainy,56,31,TRUE,yes
rainy,16,12,TRUE,yes
overcast,24,71,TRUE,no
overcast,77,63,TRUE,no
rainy,21,37,TRUE,yes
sunny,51,17,FALSE,no
overcast,63,60,TRUE,no
sunny,70,36,TRUE,yes
rainy,33,62,TRUE,yes
overcast,61,27,FALSE,yes
overcast,18,51,FALSE,no
rainy,67,79,FALSE,yes
rainy,32,34,FALSE,yes
rainy,37,53,FALSE,no
sunny,15,57,FALSE,no
rainy,41,16,TRUE,yes
rainy,28,57,TRUE,no
overcast,27,67,FALSE,yes
rainy,68,21,TRUE,no
rainy,40,49,FALSE,no
sunny,76,49,TRUE,yes
rainy,12,36,FALSE,yes
sunny,1,64,TRUE,no
sunny,17,62,TRUE,yes
rainy,45,53,TRUE,no
overcast,43,24,TRUE,yes
rainy,72,74,TRUE,no
sunny,15,74,FALSE,yes
rainy,5,72,TRUE,no
sunny,61,47,FALSE,yes
sunny,50,53,TRUE,no
sunny,80,34,FALSE,yes
rainy,77,74,TRUE,no
overcast,73,50,FALSE,yes
sunny,41,73,TRUE,yes
sunny,12,23,TRUE,yes
sunny,51,67,FALSE,no
rainy,66,13,FALSE,no
rainy,61,26,FALSE,yes
overcast,4,20,FALSE,yes
rainy,18,46,FALSE,yes
rainy,64,34,FALSE,no
sunny,65,22,FALSE,no
sunny,57,45,TRUE,yes
sunny,47,31,FALSE,no
overcast,-1,33,FALSE,no
rainy,27,47,FALSE,no
overcast,73,67,TRUE,yes
rainy,24,29,FALSE,no
rainy,79,59,FALSE,yes
overcast,74,53,FALSE,yes
sunny,23,54,FALSE,yes
sunny,34,42,TRUE,no
rainy,80,23,FALSE,no
sunny,68,49,TRUE,no
rainy,70,16,FALSE,yes
overcast,54,55,TRUE,yes
sunny,75,47,TRUE,no
